datetime,temperature,humidity,load,hour,day_of_week,month
2021-03-17 02:00:00,79,79,2988.2656890792023,2,2,3
2021-03-17 03:00:00,79,79,3229.554222980007,3,2,3
2021-03-17 04:00:00,92,47,3257.8836459886033,4,2,3
2021-03-17 05:00:00,92,47,3531.734735071703,5,2,3
2021-03-17 06:00:00,92,47,4139.352014773326,6,2,3
2021-03-17 07:00:00,96,44,4631.697849129624,7,2,3
2021-03-17 08:00:00,96,44,4788.6493651082865,8,2,3
2021-03-17 09:00:00,96,44,4552.73365281256,9,2,3
2021-03-17 10:00:00,95,47,4646.025373409834,10,2,3
2021-03-17 11:00:00,95,47,4494.935117363986,11,2,3
2021-03-17 12:00:00,95,47,4514.635463249274,12,2,3
2021-03-17 13:00:00,81,76,4207.407755104322,13,2,3
2021-03-17 14:00:00,81,76,3276.4443024425113,14,2,3
2021-03-17 15:00:00,81,76,3352.6406815690816,15,2,3
2021-03-17 16:00:00,79,76,3688.5234382744534,16,2,3
2021-03-17 17:00:00,79,76,4287.186015300945,17,2,3
2021-03-17 18:00:00,79,76,3719.9463040253677,18,2,3
2021-03-17 19:00:00,72,77,944.3141002865517,19,2,3
2021-03-17 20:00:00,72,77,960.5953778776992,20,2,3
2021-03-17 21:00:00,72,77,902.9596552050373,21,2,3
2021-03-17 22:00:00,75,75,845.3239325323754,22,2,3
2021-03-17 23:00:00,75,75,730.215299962963,23,2,3
2021-03-17 00:00:00,75,75,662.3223724078781,0,2,3
2021-03-18 01:00:00,78,72,3064.482852815463,1,3,3
2021-03-18 02:00:00,78,72,3102.7888884756567,2,3,3
2021-03-18 03:00:00,78,72,3102.7888884756567,3,3,3
2021-03-18 04:00:00,88,49,3351.7781202669125,4,3,3
2021-03-18 05:00:00,88,49,3379.3315845137186,5,3,3
2021-03-18 06:00:00,88,49,3917.2961730397656,6,3,3
2021-03-18 07:00:00,96,40,4833.280850317721,7,3,3
2021-03-18 08:00:00,96,40,4946.182850158291,8,3,3
2021-03-18 09:00:00,96,40,4772.293609332413,9,3,3
2021-03-18 10:00:00,91,44,4599.748439933209,10,3,3
2021-03-18 11:00:00,91,44,4262.386511838174,11,3,3
2021-03-18 12:00:00,91,44,4151.164601280946,12,3,3
2021-03-18 13:00:00,85,52,4044.3109228604067,13,3,3
2021-03-18 14:00:00,85,52,3709.637137618718,14,3,3
2021-03-18 15:00:00,85,52,3477.7848165175483,15,3,3
2021-03-18 16:00:00,83,63,3888.062619509619,16,3,3
2021-03-18 17:00:00,83,63,4309.429011771745,17,3,3
2021-03-18 18:00:00,83,63,3849.756583849425,18,3,3
2021-03-18 19:00:00,78,66,1030.9027842585351,19,3,3
2021-03-18 20:00:00,78,66,1011.0777307151017,20,3,3
2021-03-18 21:00:00,78,66,951.6025700848016,21,3,3
2021-03-18 22:00:00,76,72,852.4773023676348,22,3,3
2021-03-18 23:00:00,76,72,740.5833560970702,23,3,3
2021-03-18 00:00:00,76,72,689.5086418834792,0,3,3
2021-03-19 01:00:00,80,69,3045.3298349853662,1,4,3
2021-03-19 02:00:00,80,69,3083.63587064556,2,4,3
2021-03-19 03:00:00,80,69,3083.63587064556,3,4,3
2021-03-19 04:00:00,89,51,3284.406540004906,4,4,3
2021-03-19 05:00:00,89,51,3895.1189944996536,5,4,3
2021-03-19 06:00:00,89,51,4460.6370472725075,6,4,3
2021-03-19 07:00:00,96,27,5061.772992852207,7,4,3
2021-03-19 08:00:00,96,27,5293.9613318100455,8,4,3
2021-03-19 09:00:00,96,27,4989.193135811841,9,4,3
2021-03-19 10:00:00,92,38,4717.690707623804,10,4,3
2021-03-19 11:00:00,92,38,4418.466806260628,11,4,3
2021-03-19 12:00:00,92,38,4018.6055568252773,12,4,3
2021-03-19 13:00:00,78,64,3702.9167804853505,13,4,3
2021-03-19 14:00:00,78,64,3616.89620917825,14,4,3
2021-03-19 15:00:00,78,64,3429.734263013973,15,4,3
2021-03-19 16:00:00,76,66,3945.521672999909,16,4,3
2021-03-19 17:00:00,76,66,4404.522065208891,17,4,3
2021-03-19 18:00:00,76,66,3600.7673520581693,18,4,3
2021-03-19 19:00:00,81,64,1050.7278378019685,19,4,3
2021-03-19 20:00:00,81,64,991.2526771716684,20,4,3
2021-03-19 21:00:00,81,64,919.6808737013072,21,4,3
2021-03-19 22:00:00,74,67,832.6522488242015,22,4,3
2021-03-19 23:00:00,74,67,740.5833560970702,23,4,3
2021-03-19 00:00:00,74,67,701.6052847235402,0,4,3
2021-03-20 01:00:00,77,63,3091.3642813489314,1,5,3
2021-03-20 02:00:00,77,63,3091.3642813489314,2,5,3
2021-03-20 03:00:00,77,63,3083.63587064556,3,5,3
2021-03-20 04:00:00,88,41,3351.7781202669125,4,5,3
2021-03-20 05:00:00,88,41,3951.569994419939,5,5,3
2021-03-20 06:00:00,88,41,4361.5117795553415,6,5,3
2021-03-20 07:00:00,95,32,4462.149127627516,7,5,3
2021-03-20 08:00:00,95,32,5133.0087784659,8,5,3
2021-03-20 09:00:00,95,32,4758.012850424008,9,5,3
2021-03-20 10:00:00,95,40,4718.362743337142,10,5,3
2021-03-20 11:00:00,95,40,4043.8068960754044,11,5,3
2021-03-20 12:00:00,95,40,4024.8218871736417,12,5,3
2021-03-20 13:00:00,81,71,3709.637137618718,13,5,3
2021-03-20 14:00:00,81,71,2260.056103951404,14,5,3
2021-03-20 15:00:00,81,71,3669.3149948185146,15,5,3
2021-03-20 16:00:00,75,76,4572.530993543072,16,5,3
2021-03-20 17:00:00,75,76,4309.0929939150765,17,5,3
2021-03-20 18:00:00,75,76,3895.1189944996536,18,5,3
2021-03-20 19:00:00,78,64,954.9627486514852,19,5,3
2021-03-20 20:00:00,78,64,927.4092844046795,20,5,3
2021-03-20 21:00:00,78,64,951.6025700848016,21,5,3
2021-03-20 22:00:00,71,75,832.6522488242015,22,5,3
2021-03-20 23:00:00,71,75,740.5833560970702,23,5,3
2021-03-20 00:00:00,71,75,701.6052847235402,0,5,3
2021-03-21 01:00:00,77,61,3057.571970093263,1,6,3
2021-03-21 02:00:00,77,61,3057.571970093263,2,6,3
2021-03-21 03:00:00,77,61,3057.571970093263,3,6,3
2021-03-21 04:00:00,88,43,3245.1530725529724,4,6,3
2021-03-21 05:00:00,88,43,3435.6959818936243,5,6,3
2021-03-21 06:00:00,88,43,3833.236283246833,6,6,3
2021-03-21 07:00:00,96,30,4478.252003985483,7,6,3
2021-03-21 08:00:00,96,30,4858.350553706473,8,6,3
2021-03-21 09:00:00,96,30,4611.20422397447,9,6,3
2021-03-21 10:00:00,93,45,4332.794377165848,10,6,3
2021-03-21 11:00:00,93,45,3927.355924130126,11,6,3
2021-03-21 12:00:00,93,45,3786.176462805187,12,6,3
2021-03-21 13:00:00,81,65,3669.678725488104,13,6,3
2021-03-21 14:00:00,81,65,3292.5419826480565,14,6,3
2021-03-21 15:00:00,81,65,3427.79783021111,15,6,3
2021-03-21 16:00:00,76,76,3704.233139099103,16,6,3
2021-03-21 17:00:00,76,76,3841.2989797560663,17,6,3
2021-03-21 18:00:00,76,76,3580.8245190598204,18,6,3
2021-03-21 19:00:00,75,64,962.5872363064033,19,6,3
2021-03-21 20:00:00,75,64,970.8144776423557,20,6,3
2021-03-21 21:00:00,75,64,904.8320021280191,21,6,3
2021-03-21 22:00:00,72,89,820.749595674588,22,6,3
2021-03-21 23:00:00,72,89,700.1382376895293,23,6,3
2021-03-21 00:00:00,72,89,656.5338586089829,0,6,3
2021-03-22 01:00:00,79,72,3265.4215311031435,1,0,3
2021-03-22 02:00:00,79,72,3341.3615667101935,2,0,3
2021-03-22 03:00:00,79,72,3341.3615667101935,3,0,3
2021-03-22 04:00:00,91,40,3424.693995163947,4,0,3
2021-03-22 05:00:00,91,40,3715.685459038749,5,0,3
2021-03-22 06:00:00,91,40,4076.7366460289036,6,0,3
2021-03-22 07:00:00,91,40,4577.571261393098,7,0,3
2021-03-22 08:00:00,91,40,4955.087323360003,8,0,3
2021-03-22 09:00:00,91,40,4730.795404033871,9,0,3
2021-03-22 10:00:00,96,43,4678.712636250275,10,0,3
2021-03-22 11:00:00,96,43,3970.723012250035,11,0,3
2021-03-22 12:00:00,96,43,3639.0733877183625,12,0,3
2021-03-22 13:00:00,86,48,3458.4637897591174,13,0,3
2021-03-22 14:00:00,86,48,3341.6975845668617,14,0,3
2021-03-22 15:00:00,86,48,3538.2680307178534,15,0,3
2021-03-22 16:00:00,86,31,3819.8509946059407,16,0,3
2021-03-22 17:00:00,86,31,4117.898833470778,17,0,3
2021-03-22 18:00:00,86,31,3489.209423644273,18,0,3
2021-03-22 19:00:00,73,87,1059.6323110036801,19,0,3
2021-03-22 20:00:00,73,87,1050.7278378019685,20,0,3
2021-03-22 21:00:00,73,87,951.6025700848016,21,0,3
2021-03-22 22:00:00,79,60,852.4773023676348,22,0,3
2021-03-22 23:00:00,79,60,786.2817846039674,23,0,3
2021-03-22 00:00:00,79,60,740.5833560970702,0,0,3
2021-03-23 01:00:00,82,50,3250.8792325227955,1,1,3
2021-03-23 02:00:00,82,50,3250.8792325227955,2,1,3
2021-03-23 03:00:00,82,50,3289.5801757671143,3,1,3
2021-03-23 04:00:00,90,39,3452.531515743194,4,1,3
2021-03-23 05:00:00,90,39,3759.4232060314785,5,1,3
2021-03-23 06:00:00,90,39,4196.845709279768,6,1,3
2021-03-23 07:00:00,93,36,4507.471701109171,7,1,3
2021-03-23 08:00:00,93,36,5293.881657472898,8,1,3
2021-03-23 09:00:00,93,36,4756.821199468401,9,1,3
2021-03-23 10:00:00,90,38,4860.53293772401,10,1,3
2021-03-23 11:00:00,90,38,4469.110239823135,11,1,3
2021-03-23 12:00:00,90,38,4060.204221070659,12,1,3
2021-03-23 13:00:00,83,44,4099.244646273261,13,1,3
2021-03-23 14:00:00,83,44,3986.1971541648563,14,1,3
2021-03-23 15:00:00,83,44,3932.049781818638,15,1,3
2021-03-23 16:00:00,79,55,4427.693440912548,16,1,3
2021-03-23 17:00:00,79,55,4276.9634514346735,17,1,3
2021-03-23 18:00:00,79,55,3536.044077480935,18,1,3
2021-03-23 19:00:00,81,50,3004.4153308089744,19,1,3
2021-03-23 20:00:00,81,50,1582.3254075593932,20,1,3
2021-03-23 21:00:00,81,50,1562.2959720206666,21,1,3
2021-03-23 22:00:00,70,74,961.4129058588717,22,1,3
2021-03-23 23:00:00,70,74,834.1071715025593,23,1,3
2021-03-23 00:00:00,70,74,708.8383288959478,0,1,3
2021-03-24 01:00:00,78,68,3184.534758389677,1,2,3
2021-03-24 02:00:00,78,68,3184.534758389677,2,2,3
2021-03-24 03:00:00,78,68,3184.534758389677,3,2,3
2021-03-24 04:00:00,91,35,3419.650263212307,4,2,3
2021-03-24 05:00:00,91,35,3650.110015464191,5,2,3
2021-03-24 06:00:00,91,35,3873.5861388599574,6,2,3
2021-03-24 07:00:00,98,29,4723.094706143419,7,2,3
2021-03-24 08:00:00,98,29,4971.678638045704,8,2,3
2021-03-24 09:00:00,98,29,4435.601984899907,9,2,3
2021-03-24 10:00:00,97,44,4198.823711302011,10,2,3
2021-03-24 11:00:00,97,44,3793.6069607696572,11,2,3
2021-03-24 12:00:00,97,44,3610.2035648578044,12,2,3
2021-03-24 13:00:00,81,61,3462.715974491699,13,2,3
2021-03-24 14:00:00,81,61,3375.4206137902274,14,2,3
2021-03-24 15:00:00,81,61,3365.444001138631,15,2,3
2021-03-24 16:00:00,76,77,4246.046344519569,16,2,3
2021-03-24 17:00:00,76,77,4432.276447349374,17,2,3
2021-03-24 18:00:00,76,77,3715.2905514546233,18,2,3
2021-03-24 19:00:00,78,65,994.3357276091409,19,2,3
2021-03-24 20:00:00,78,65,1000.6542489551522,20,2,3
2021-03-24 21:00:00,78,65,981.033577407012,21,2,3
2021-03-24 22:00:00,73,86,941.7922343107315,22,2,3
2021-03-24 23:00:00,73,86,817.0845761657723,23,2,3
2021-03-24 00:00:00,73,86,739.2669974833177,0,2,3
2021-03-25 01:00:00,81,71,3272.7966034417714,1,3,3
2021-03-25 02:00:00,81,71,3272.7966034417714,2,3,3
2021-03-25 03:00:00,81,71,3272.7966034417714,3,3,3
2021-03-25 04:00:00,96,29,3503.817540155308,4,3,3
2021-03-25 05:00:00,96,29,3657.831497964333,5,3,3
2021-03-25 06:00:00,96,29,3855.614379680623,6,3,3
2021-03-25 07:00:00,99,27,4659.909492683308,7,3,3
2021-03-25 08:00:00,99,27,4733.625575053438,8,3,3
2021-03-25 09:00:00,99,27,4676.363975355211,9,3,3
2021-03-25 10:00:00,96,37,4659.909492683308,10,3,3
2021-03-25 11:00:00,96,37,4427.901287009455,11,3,3
2021-03-25 12:00:00,96,37,4310.416280732059,12,3,3
2021-03-25 13:00:00,82,59,3960.923068780811,13,3,3
2021-03-25 14:00:00,82,59,3747.343883699493,14,3,3
2021-03-25 15:00:00,82,59,3376.459844274769,15,3,3
2021-03-25 16:00:00,78,72,4276.520046427936,16,3,3
2021-03-25 17:00:00,78,72,4367.677880430286,17,3,3
2021-03-25 18:00:00,78,72,4096.837095650741,18,3,3
2021-03-25 19:00:00,75,76,1067.8959254065912,19,3,3
2021-03-25 20:00:00,75,76,1009.6470567480499,20,3,3
2021-03-25 21:00:00,75,76,990.2307671952027,21,3,3
2021-03-25 22:00:00,73,86,904.8320021280191,22,3,3
2021-03-25 23:00:00,73,86,794.7515130529792,23,3,3
2021-03-25 00:00:00,73,86,725.149051350824,0,3,3
2021-03-26 01:00:00,81,71,3226.6114686579476,1,4,3
2021-03-26 02:00:00,81,71,3226.6114686579476,2,4,3
2021-03-26 03:00:00,81,71,3226.6114686579476,3,4,3
2021-03-26 04:00:00,96,29,3390.0841559271057,4,4,3
2021-03-26 05:00:00,96,29,3677.3794233785557,5,4,3
2021-03-26 06:00:00,96,29,3926.368655169812,6,4,3
2021-03-26 07:00:00,99,27,4290.612011798317,7,4,3
2021-03-26 08:00:00,99,27,4440.811993729074,8,4,3
2021-03-26 09:00:00,99,27,4714.330529057122,9,4,3
2021-03-26 10:00:00,96,37,4321.861672468474,10,4,3
2021-03-26 11:00:00,96,37,3958.626369409975,11,4,3
2021-03-26 12:00:00,96,37,3593.710977068133,12,4,3
2021-03-26 13:00:00,82,59,3419.821736242256,13,4,3
2021-03-26 14:00:00,82,59,3217.706995456236,14,4,3
2021-03-26 15:00:00,82,59,3313.4720846067194,15,4,3
2021-03-26 16:00:00,78,72,4024.8218871736417,16,4,3
2021-03-26 17:00:00,78,72,4327.909993888505,17,4,3
2021-03-26 18:00:00,78,72,3925.360601599807,18,4,3
2021-03-26 19:00:00,75,76,1030.9027842585351,19,4,3
2021-03-26 20:00:00,75,76,1070.5528913454018,20,4,3
2021-03-26 21:00:00,75,76,1022.1663199851577,21,4,3
2021-03-26 22:00:00,70,76,935.4737129647202,22,4,3
2021-03-26 23:00:00,70,76,881.0388201844456,23,4,3
2021-03-26 00:00:00,70,76,752.6799989371311,0,4,3
2021-03-27 01:00:00,81,69,3231.528760900636,1,5,3
2021-03-27 02:00:00,81,69,3231.528760900636,2,5,3
2021-03-27 03:00:00,81,69,3259.875504417308,3,5,3
2021-03-27 04:00:00,95,29,3504.811737318853,4,5,3
2021-03-27 05:00:00,95,29,3669.799969044634,5,5,3
2021-03-27 06:00:00,95,29,3825.961669855044,6,5,3
2021-03-27 07:00:00,103,21,4603.375354324259,7,5,3
2021-03-27 08:00:00,103,21,4973.071206894991,8,5,3
2021-03-27 09:00:00,103,21,4587.7591842432175,9,5,3
2021-03-27 10:00:00,98,33,4201.4287157165945,10,5,3
2021-03-27 11:00:00,98,33,3878.2418914307027,11,5,3
2021-03-27 12:00:00,98,33,3734.641023076783,12,5,3
2021-03-27 13:00:00,82,60,3425.0334771222306,13,5,3
2021-03-27 14:00:00,82,60,3674.0434935231774,14,5,3
2021-03-27 15:00:00,82,60,3115.425931167679,15,5,3
2021-03-27 16:00:00,76,72,4087.362777733339,16,5,3
2021-03-27 17:00:00,76,72,4486.593560674735,17,5,3
2021-03-27 18:00:00,76,72,3740.2424753884607,18,5,3
2021-03-27 19:00:00,72,69,2681.0587655439404,19,5,3
2021-03-27 20:00:00,72,69,1052.5638116579914,20,5,3
2021-03-27 21:00:00,72,69,1012.844422538822,21,5,3
2021-03-27 22:00:00,71,83,945.1177718612637,22,5,3
2021-03-27 23:00:00,71,83,890.1216946193368,23,5,3
2021-03-27 00:00:00,71,83,760.4395865550398,0,5,3
2021-03-28 01:00:00,84,65,3184.534758389677,1,6,3
2021-03-28 02:00:00,84,65,3184.534758389677,2,6,3
2021-03-28 03:00:00,84,65,3184.534758389677,3,6,3
2021-03-28 04:00:00,96,44,3430.957090884116,4,6,3
2021-03-28 05:00:00,96,44,3607.543134817379,5,6,3
2021-03-28 06:00:00,96,44,3743.2250668790934,6,6,3
2021-03-28 07:00:00,104,15,4742.21654705898,7,6,3
2021-03-28 08:00:00,104,15,4947.402213926819,8,6,3
2021-03-28 09:00:00,104,15,4493.632615156695,9,6,3
2021-03-28 10:00:00,97,29,4414.651098331554,10,6,3
2021-03-28 11:00:00,97,29,4146.945325513709,11,6,3
2021-03-28 12:00:00,97,29,3992.640383169012,12,6,3
2021-03-28 13:00:00,81,57,3780.4710874450548,13,6,3
2021-03-28 14:00:00,81,57,3346.1558833455438,14,6,3
2021-03-28 15:00:00,81,57,2918.159200592044,15,6,3
2021-03-28 16:00:00,76,66,4002.1181651880293,16,6,3
2021-03-28 17:00:00,76,66,4320.538385651491,17,6,3
2021-03-28 18:00:00,76,66,3851.9701447814978,18,6,3
2021-03-28 19:00:00,74,72,1079.1369351477133,19,6,3
2021-03-28 20:00:00,74,72,1031.0829175425222,20,6,3
2021-03-28 21:00:00,74,72,972.7197335306813,21,6,3
2021-03-28 22:00:00,72,78,925.8296540681766,22,6,3
2021-03-28 23:00:00,72,78,864.3072093833304,23,6,3
2021-03-28 00:00:00,72,78,789.1500607413016,0,6,3
2021-03-29 01:00:00,83,66,3323.2166024501016,1,0,3
2021-03-29 02:00:00,83,66,3323.2166024501016,2,0,3
2021-03-29 03:00:00,83,66,3323.2166024501016,3,0,3
2021-03-29 04:00:00,95,48,3485.8492450775893,4,0,3
2021-03-29 05:00:00,95,48,3677.3794233785557,5,0,3
2021-03-29 06:00:00,95,48,3872.9418159595425,6,0,3
2021-03-29 07:00:00,103,31,4788.254457524161,7,0,3
2021-03-29 08:00:00,103,31,4864.866528844547,8,0,3
2021-03-29 09:00:00,103,31,4637.046422023397,9,0,3
2021-03-29 10:00:00,99,36,4324.5498153218205,10,0,3
2021-03-29 11:00:00,99,36,3936.785208726531,11,0,3
2021-03-29 12:00:00,99,36,3538.2680307178534,12,0,3
2021-03-29 13:00:00,85,65,3284.5745489332403,13,0,3
2021-03-29 14:00:00,85,65,3198.5539776261394,14,0,3
2021-03-29 15:00:00,85,65,3198.5539776261394,15,0,3
2021-03-29 16:00:00,81,68,3556.412994977945,16,0,3
2021-03-29 17:00:00,81,68,4346.726993861932,17,0,3
2021-03-29 18:00:00,81,68,3891.9268248613052,18,0,3
2021-03-29 19:00:00,73,76,1149.8531055191354,19,0,3
2021-03-29 20:00:00,73,76,1149.8531055191354,20,0,3
2021-03-29 21:00:00,73,76,1070.5528913454018,21,0,3
2021-03-29 22:00:00,75,83,935.4737129647202,22,0,3
2021-03-29 23:00:00,75,83,900.1918380145423,23,0,3
2021-03-29 00:00:00,75,83,816.3553827757859,0,0,3
2021-03-30 01:00:00,84,63,2796.34060319411,1,1,3
2021-03-30 02:00:00,84,63,2738.8815497038204,2,1,3
2021-03-30 03:00:00,84,63,2738.8815497038204,3,1,3
2021-03-30 04:00:00,99,32,2872.9526745144967,4,1,3
2021-03-30 05:00:00,99,32,3265.4215311031435,5,1,3
2021-03-30 06:00:00,99,32,3531.211655727818,6,1,3
2021-03-30 07:00:00,104,19,4860.16227885119,7,1,3
2021-03-30 08:00:00,104,19,5012.0423500652905,8,1,3
2021-03-30 09:00:00,104,19,4521.120261472813,9,1,3
2021-03-30 10:00:00,102,22,4347.231020646936,10,1,3
2021-03-30 11:00:00,102,22,4147.636413785927,11,1,3
2021-03-30 12:00:00,102,22,3849.756583849425,12,1,3
2021-03-30 13:00:00,85,46,3524.1552807377825,13,1,3
2021-03-30 14:00:00,85,46,3284.5745489332403,14,1,3
2021-03-30 15:00:00,85,46,3284.5745489332403,15,1,3
2021-03-30 16:00:00,76,68,3780.872923232411,16,1,3
2021-03-30 17:00:00,76,68,4233.824994021363,17,1,3
2021-03-30 18:00:00,76,68,3632.353030584995,18,1,3
2021-03-30 19:00:00,77,83,1061.480409215356,19,1,3
2021-03-30 20:00:00,77,83,1061.480409215356,20,1,3
2021-03-30 21:00:00,77,83,1002.5092753700585,21,1,3
2021-03-30 22:00:00,77,61,908.0882576462487,22,1,3
2021-03-30 23:00:00,77,61,804.426748864059,23,1,3
2021-03-30 00:00:00,77,61,759.4003560704984,0,1,3
2021-03-31 01:00:00,85,48,3265.4215311031435,1,2,3
2021-03-31 02:00:00,85,48,3265.4215311031435,2,2,3
2021-03-31 03:00:00,85,48,3265.4215311031435,3,2,3
2021-03-31 04:00:00,100,26,3462.327995110804,4,2,3
2021-03-31 05:00:00,100,26,3688.131994791943,5,2,3
2021-03-31 06:00:00,100,26,3989.2039943667955,6,2,3
2021-03-31 07:00:00,106,16,4788.254457524161,7,2,3
2021-03-31 08:00:00,106,16,4462.653154412517,8,2,3
2021-03-31 09:00:00,106,16,4268.098815401536,9,2,3
2021-03-31 10:00:00,101,22,4064.1359764038407,10,2,3
2021-03-31 11:00:00,101,22,3588.3346913614396,11,2,3
2021-03-31 12:00:00,101,22,2825.9101745809257,12,2,3
2021-03-31 13:00:00,82,52,2825.9101745809257,13,2,3
2021-03-31 14:00:00,82,52,3458.4637897591174,14,2,3
2021-03-31 15:00:00,82,52,3696.532441208652,15,2,3
2021-03-31 16:00:00,75,64,3872.9418159595425,16,2,3
2021-03-31 17:00:00,75,64,4045.6549942870806,17,2,3
2021-03-31 18:00:00,75,64,3709.637137618718,18,2,3
2021-03-31 19:00:00,78,57,1061.480409215356,19,2,3
2021-03-31 20:00:00,78,57,1061.480409215356,20,2,3
2021-03-31 21:00:00,78,57,1002.5092753700585,21,2,3
2021-03-31 22:00:00,75,64,908.0882576462487,22,2,3
2021-03-31 23:00:00,75,64,850.1251773709563,23,2,3
2021-03-31 00:00:00,75,64,804.426748864059,0,2,3
2021-04-01 01:00:00,85,45,3203.490322427711,1,3,4
2021-04-01 02:00:00,85,45,3203.490322427711,2,3,4
2021-04-01 03:00:00,85,45,3203.490322427711,3,3,4
2021-04-01 04:00:00,99,33,3419.650263212307,4,3,4
2021-04-01 05:00:00,99,33,3705.9790463131326,5,3,4
2021-04-01 06:00:00,99,33,4018.579576063164,6,3,4
2021-04-01 07:00:00,105,21,4841.982673574947,7,3,4
2021-04-01 08:00:00,105,21,4928.446649888786,8,3,4
2021-04-01 09:00:00,105,21,4551.995799168535,9,3,4
2021-04-01 10:00:00,101,26,4155.2591693900395,10,3,4
2021-04-01 11:00:00,101,26,3878.241891430703,11,3,4
2021-04-01 12:00:00,101,26,3423.1420776403656,12,3,4
2021-04-01 13:00:00,84,51,3212.4692738141475,13,3,4
2021-04-01 14:00:00,84,51,3182.539435859357,14,3,4
2021-04-01 15:00:00,84,51,3143.9632002731837,15,3,4
2021-04-01 16:00:00,77,68,3279.312578579846,16,3,4
2021-04-01 17:00:00,77,68,3363.2824017307853,17,3,4
2021-04-01 18:00:00,77,68,3513.596699014843,18,3,4
2021-04-01 19:00:00,74,68,1069.9917068837494,19,3,4
2021-04-01 20:00:00,74,68,1050.537312213136,20,3,4
2021-04-01 21:00:00,74,68,1011.6285228719086,21,3,4
2021-04-01 22:00:00,73,72,917.8483639468993,22,3,4
2021-04-01 23:00:00,73,72,841.3610002846577,23,3,4
2021-04-01 00:00:00,73,72,751.5714864202871,0,3,4
2021-04-02 01:00:00,84,47,3217.706995456236,1,4,4
2021-04-02 02:00:00,84,47,3217.706995456236,2,4,4
2021-04-02 03:00:00,84,47,3217.706995456236,3,4,4
2021-04-02 04:00:00,99,26,3505.002262907686,4,4,4
2021-04-02 05:00:00,99,26,3569.1816735313428,5,4,4
2021-04-02 06:00:00,99,26,4328.582029601842,6,4,4
2021-04-02 07:00:00,106,22,4711.642386203775,7,4,4
2021-04-02 08:00:00,106,22,4677.3685648236005,8,4,4
2021-04-02 09:00:00,106,22,4560.434350703011,9,4,4
2021-04-02 10:00:00,100,28,4202.911351207874,10,4,4
2021-04-02 11:00:00,100,28,3758.695744692299,11,4,4
2021-04-02 12:00:00,100,28,3293.647031063286,12,4,4
2021-04-02 13:00:00,83,57,3118.2457098824007,13,4,4
2021-04-02 14:00:00,83,57,2942.8443887015155,14,4,4
2021-04-02 15:00:00,83,57,3207.2904418995167,15,4,4
2021-04-02 16:00:00,78,64,3379.3315845137186,16,4,4
2021-04-02 17:00:00,78,64,618.2728562697864,17,4,4
2021-04-02 18:00:00,78,64,637.5938830282172,18,4,4
2021-04-02 19:00:00,75,71,1052.4079270853103,19,4,4
2021-04-02 20:00:00,75,71,1120.4515430606536,20,4,4
2021-04-02 21:00:00,75,71,1052.4079270853103,21,4,4
2021-04-02 22:00:00,72,72,927.4092844046795,22,4,4
2021-04-02 23:00:00,72,72,830.8041506125254,23,4,4
2021-04-02 00:00:00,72,72,759.4003560704984,0,4,4
2021-04-03 01:00:00,81,67,3013.9346820473725,1,5,4
2021-04-03 02:00:00,81,67,3013.9346820473725,2,5,4
2021-04-03 03:00:00,81,67,3013.9346820473725,3,5,4
2021-04-03 04:00:00,96,34,3127.6680662755757,4,5,4
2021-04-03 05:00:00,96,34,3250.546678767742,5,5,4
2021-04-03 06:00:00,96,34,4072.952115014366,6,5,4
2021-04-03 07:00:00,102,29,4971.678638045704,7,5,4
2021-04-03 08:00:00,102,29,5116.505798371384,8,5,4
2021-04-03 09:00:00,102,29,4907.1632095653795,9,5,4
2021-04-03 10:00:00,98,45,4130.317637761047,10,5,4
2021-04-03 11:00:00,98,45,3819.0473230312286,11,5,4
2021-04-03 12:00:00,98,45,3404.5190673573843,12,5,4
2021-04-03 13:00:00,86,72,3257.0314769912798,13,5,4
2021-04-03 14:00:00,86,72,3276.6521485394205,14,5,4
2021-04-03 15:00:00,86,72,3335.514163183841,15,5,4
2021-04-03 16:00:00,80,85,3587.589909514185,16,5,4
2021-04-03 17:00:00,80,85,3999.62401202513,17,5,4
2021-04-03 18:00:00,80,85,1844.3431255251826,18,5,4
2021-04-03 19:00:00,76,70,1041.5583608266988,19,5,4
2021-04-03 20:00:00,76,70,1041.5583608266988,20,5,4
2021-04-03 21:00:00,76,70,1069.9917068837494,21,5,4
2021-04-03 22:00:00,81,87,925.8296540681766,22,5,4
2021-04-03 23:00:00,81,87,829.3890651027416,23,5,4
2021-04-03 00:00:00,81,87,807.9393479018087,0,5,4
2021-04-04 01:00:00,83,81,2897.8179959079553,1,6,4
2021-04-04 02:00:00,83,81,2897.8179959079553,2,6,4
2021-04-04 03:00:00,83,81,2897.8179959079553,3,6,4
2021-04-04 04:00:00,91,64,3104.804995615666,4,6,4
2021-04-04 05:00:00,91,64,3458.4637897591174,5,6,4
2021-04-04 06:00:00,91,64,3778.01677145073,6,6,4
2021-04-04 07:00:00,97,52,4361.5117795553415,7,6,4
2021-04-04 08:00:00,97,52,4044.3109228604067,8,6,4
2021-04-04 09:00:00,97,52,3965.0107086866738,9,6,4
2021-04-04 10:00:00,95,61,3667.634905535173,10,6,4
2021-04-04 11:00:00,95,61,3727.110066165473,11,6,4
2021-04-04 12:00:00,95,61,3391.092209497111,12,6,4
2021-04-04 13:00:00,85,76,3243.4123614913656,13,6,4
2021-04-04 14:00:00,85,76,3105.813049185671,14,6,4
